time_s,error,steering_angle,speed
0.004871845245361328,0.0,-0.0,20.0
0.019134044647216797,0.0,-0.0,20.0
0.03328752517700195,0.0,-0.0,20.0
0.0474398136138916,0.0,-0.0,20.0
0.061591386795043945,0.0,-0.0,20.0
0.07574248313903809,0.0,-0.0,20.0
0.08986735343933105,0.0,-0.0,20.0
0.10399651527404785,0.0,-0.0,20.0
0.11822652816772461,0.0,-0.0,20.0
0.13246703147888184,0.0,-0.0,20.0
0.14658308029174805,0.0,-0.0,20.0
0.16072511672973633,0.0,-0.0,20.0
0.1748981475830078,0.0,-0.0,20.0
0.1890251636505127,0.0,-0.0,20.0
0.2031397819519043,0.0,-0.0,20.0
0.217301607131958,0.0,-0.0,20.0
0.2314295768737793,0.0,-0.0,20.0
0.24555706977844238,0.0,-0.0,20.0
0.2596879005432129,0.0,-0.0,20.0
0.2738034725189209,0.0,-0.0,20.0
0.2879178524017334,0.0,-0.0,20.0
0.302030086517334,0.0,-0.0,20.0
0.3161814212799072,0.0,-0.0,20.0
0.3303360939025879,0.0,-0.0,20.0
0.34444665908813477,0.0,-0.0,20.0
0.35855722427368164,0.0,-0.0,20.0
0.37270331382751465,0.0,-0.0,20.0
0.38698530197143555,0.0,-0.0,20.0
0.4013047218322754,0.0,-0.0,20.0
0.41550540924072266,0.0,-0.0,20.0
0.43013429641723633,0.0,-0.0,20.0
0.44432735443115234,0.0,-0.0,20.0
0.4584507942199707,0.0,-0.0,20.0
0.4725825786590576,0.0,-0.0,20.0
0.486966609954834,0.0,-0.0,20.0
0.5013458728790283,0.0,-0.0,20.0
0.515739917755127,0.0,-0.0,20.0
0.5301096439361572,0.0,-0.0,20.0
0.544661283493042,0.0,-0.0,20.0
0.5591287612915039,0.0,-0.0,20.0
0.5736074447631836,0.0,-0.0,20.0
0.588118314743042,0.0,-0.0,20.0
0.6026620864868164,0.0,-0.0,20.0
0.6168808937072754,0.0,-0.0,20.0
0.6310174465179443,0.0,-0.0,20.0
0.6451370716094971,0.0,-0.0,20.0
0.6592438220977783,0.0,-0.0,20.0
0.6734001636505127,0.0,-0.0,20.0
0.687730073928833,0.0,-0.0,20.0
0.701876163482666,0.0,-0.0,20.0
0.7159972190856934,0.0,-0.0,20.0
0.7301144599914551,0.0,-0.0,20.0
