time_s,error,steering_angle,speed
0.00484156608581543,0.0,-0.0,20.0
0.01926279067993164,0.0,-0.0,20.0
0.03344082832336426,0.0,-0.0,20.0
0.04761314392089844,0.0,-0.0,20.0
0.061791419982910156,0.0,-0.0,20.0
0.07594108581542969,0.0,-0.0,20.0
0.09010124206542969,0.0,-0.0,20.0
0.1043093204498291,0.0,-0.0,20.0
0.1184382438659668,0.0,-0.0,20.0
0.1327824592590332,0.0,-0.0,20.0
0.1470019817352295,0.0,-0.0,20.0
0.16115379333496094,0.0,-0.0,20.0
0.17528033256530762,0.0,-0.0,20.0
0.18941307067871094,0.0,-0.0,20.0
0.20354342460632324,0.0,-0.0,20.0
0.2177283763885498,0.0,-0.0,20.0
0.23190546035766602,0.0,-0.0,20.0
0.24605941772460938,0.0,-0.0,20.0
0.2601809501647949,0.0,-0.0,20.0
0.2743196487426758,0.0,-0.0,20.0
0.2884833812713623,0.0,-0.0,20.0
0.3027076721191406,0.0,-0.0,20.0
0.31682801246643066,0.0,-0.0,20.0
0.3309304714202881,0.0,-0.0,20.0
0.3450436592102051,0.0,-0.0,20.0
0.35915207862854004,0.0,-0.0,20.0
0.37328028678894043,0.0,-0.0,20.0
0.38739705085754395,0.0,-0.0,20.0
0.4015676975250244,0.0,-0.0,20.0
0.4157230854034424,0.0,-0.0,20.0
0.42985081672668457,0.0,-0.0,20.0
0.4439706802368164,0.0,-0.0,20.0
0.45808863639831543,0.0,-0.0,20.0
0.47226691246032715,0.0,-0.0,20.0
0.48638367652893066,0.0,-0.0,20.0
0.500493049621582,0.0,-0.0,20.0
0.5146055221557617,0.0,-0.0,20.0
0.5287156105041504,0.0,-0.0,20.0
0.542809009552002,0.0,-0.0,20.0
0.5569233894348145,0.0,-0.0,20.0
0.5710315704345703,0.0,-0.0,20.0
0.5851454734802246,0.0,-0.0,20.0
0.5992531776428223,0.0,-0.0,20.0
0.6133806705474854,0.0,-0.0,20.0
0.6275408267974854,0.0,-0.0,20.0
0.6416690349578857,0.0,-0.0,20.0
0.655785322189331,0.0,-0.0,20.0
0.6699750423431396,0.0,-0.0,20.0
0.6841142177581787,0.0,-0.0,20.0
0.698225736618042,0.0,-0.0,20.0
0.7123594284057617,0.0,-0.0,20.0
0.7264969348907471,0.0,-0.0,20.0
0.7406773567199707,0.0,-0.0,20.0
0.7547938823699951,0.0,-0.0,20.0
0.7690927982330322,0.0,-0.0,20.0
0.7832479476928711,0.0,-0.0,20.0
0.797368049621582,0.0,-0.0,20.0
0.8126749992370605,0.0,-0.0,20.0
0.8279659748077393,0.0,-0.0,20.0
0.8430709838867188,0.0,-0.0,20.0
0.8582029342651367,0.0,-0.0,20.0
0.8731672763824463,0.0,-0.0,20.0
0.8875405788421631,0.0,-0.0,20.0
0.9017384052276611,0.0,-0.0,20.0
0.9158875942230225,0.0,-0.0,20.0
0.9301002025604248,0.0,-0.0,20.0
0.9442605972290039,0.0,-0.0,20.0
0.9584391117095947,0.0,-0.0,20.0
0.9728193283081055,0.0,-0.0,20.0
0.9872260093688965,0.0,-0.0,20.0
1.0014660358428955,0.0,-0.0,20.0
1.0158743858337402,0.0,-0.0,20.0
1.0303690433502197,0.0,-0.0,20.0
1.0445220470428467,0.0,-0.0,20.0
1.0586950778961182,0.0,-0.0,20.0
1.0730009078979492,0.0,-0.0,20.0
1.0871195793151855,0.0,-0.0,20.0
1.1012401580810547,0.0,-0.0,20.0
1.1153528690338135,0.0,-0.0,20.0
1.129962682723999,0.0,-0.0,20.0
1.1441175937652588,0.0,-0.0,20.0
1.1582260131835938,0.0,-0.0,20.0
