time_s,error,steering_angle,speed
0.004935026168823242,0.0,-0.0,20.0
0.019351482391357422,0.0,-0.0,20.0
0.03375744819641113,0.0,-0.0,20.0
0.04819750785827637,0.0,-0.0,20.0
0.06280660629272461,0.0,-0.0,20.0
0.07724714279174805,0.0,-0.0,20.0
0.09162187576293945,0.0,-0.0,20.0
0.10601425170898438,0.0,-0.0,20.0
0.12039828300476074,0.0,-0.0,20.0
0.13520526885986328,0.0,-0.0,20.0
0.1502089500427246,0.0,-0.0,20.0
0.16465163230895996,0.0,-0.0,20.0
0.17906618118286133,0.0,-0.0,20.0
0.19342494010925293,0.0,-0.0,20.0
0.20795559883117676,0.0,-0.0,20.0
0.22293400764465332,0.0,-0.0,20.0
0.23729753494262695,0.0,-0.0,20.0
0.2514328956604004,0.0,-0.0,20.0
0.26571226119995117,0.0,-0.0,20.0
0.28055667877197266,0.0,-0.0,20.0
0.29490089416503906,0.0,-0.0,20.0
0.3090195655822754,0.0,-0.0,20.0
0.32318854331970215,0.0,-0.0,20.0
0.3376321792602539,0.0,-0.0,20.0
0.35219621658325195,0.0,-0.0,20.0
0.3663945198059082,0.0,-0.0,20.0
0.3805077075958252,0.0,-0.0,20.0
0.3947741985321045,0.0,-0.0,20.0
0.4089207649230957,0.0,-0.0,20.0
0.423114538192749,0.0,-0.0,20.0
0.4374673366546631,0.0,-0.0,20.0
0.45160722732543945,0.0,-0.0,20.0
0.46572041511535645,0.0,-0.0,20.0
0.47983503341674805,0.0,-0.0,20.0
0.493959903717041,0.0,-0.0,20.0
0.5080671310424805,0.0,-0.0,20.0
0.5224080085754395,0.0,-0.0,20.0
0.5369203090667725,0.0,-0.0,20.0
0.5512738227844238,0.0,-0.0,20.0
0.5658607482910156,0.0,-0.0,20.0
0.5804915428161621,0.0,-0.0,20.0
0.595714807510376,0.0,-0.0,20.0
0.6107978820800781,0.0,-0.0,20.0
0.624964714050293,0.0,-0.0,20.0
0.6395587921142578,0.0,-0.0,20.0
0.6539299488067627,0.0,-0.0,20.0
0.6682701110839844,0.0,-0.0,20.0
0.6825003623962402,0.0,-0.0,20.0
0.6967592239379883,0.0,-0.0,20.0
0.7109625339508057,0.0,-0.0,20.0
0.7251968383789062,0.0,-0.0,20.0
0.7396173477172852,0.0,-0.0,20.0
0.7537562847137451,0.0,-0.0,20.0
0.767925500869751,0.0,-0.0,20.0
0.782102108001709,0.0,-0.0,20.0
0.796217679977417,0.0,-0.0,20.0
0.8103172779083252,0.0,-0.0,20.0
0.8248136043548584,0.0,-0.0,20.0
0.8390445709228516,0.0,-0.0,20.0
0.8531680107116699,0.0,-0.0,20.0
0.8673021793365479,0.0,-0.0,20.0
0.8824107646942139,0.0,-0.0,20.0
0.8966066837310791,0.0,-0.0,20.0
0.9107394218444824,0.0,-0.0,20.0
0.9250717163085938,0.0,-0.0,20.0
0.9392569065093994,0.0,-0.0,20.0
0.9536278247833252,0.0,-0.0,20.0
0.9678525924682617,0.0,-0.0,20.0
0.981964111328125,0.0,-0.0,20.0
0.9971418380737305,0.0,-0.0,20.0
1.0123646259307861,0.0,-0.0,20.0
1.0274336338043213,0.0,-0.0,20.0
1.043445348739624,0.0,-0.0,20.0
1.059281587600708,0.0,-0.0,20.0
1.073674201965332,0.0,-0.0,20.0
1.088054895401001,0.0,-0.0,20.0
1.1022059917449951,0.0,-0.0,20.0
1.116640567779541,0.0,-0.0,20.0
1.1309576034545898,0.0,-0.0,20.0
1.1465024948120117,0.0,-0.0,20.0
1.1611592769622803,0.0,-0.0,20.0
1.1755144596099854,0.0,-0.0,20.0
1.1899745464324951,0.0,-0.0,20.0
1.204275369644165,0.0,-0.0,20.0
1.2184693813323975,0.0,-0.0,20.0
1.2326321601867676,0.0,-0.0,20.0
1.2467834949493408,0.0,-0.0,20.0
1.2609424591064453,0.0,-0.0,20.0
1.2751655578613281,0.0,-0.0,20.0
1.2895240783691406,0.0,-0.0,20.0
1.3036723136901855,0.0,-0.0,20.0
1.3178277015686035,0.0,-0.0,20.0
1.3319337368011475,0.0,-0.0,20.0
1.3460841178894043,0.0,-0.0,20.0
1.360365390777588,-33.333333333333336,16.666666666666668,11.666666666666666
1.3747644424438477,-66.66666666666667,30,5.0
1.3890018463134766,-66.66666666666667,30,5.0
1.403238296508789,-66.66666666666667,30,5.0
1.4173905849456787,-66.66666666666667,30,5.0
1.4315717220306396,-100.0,30,5.0
1.4458839893341064,-100.0,30,5.0
1.4600255489349365,-100.0,30,5.0
1.4741966724395752,-100.0,30,5.0
1.4885978698730469,-66.66666666666667,28.333333333333336,5.833333333333332
1.5027384757995605,-50.42031223194373,21.876822782638534,9.061588608680733
1.5170645713806152,-33.78086385596841,14.369416316387019,12.815291841806491
1.5312564373016357,-33.78086385596841,15.201388735185786,12.399305632407106
1.545389175415039,-33.33661672694473,14.979265170673946,12.510367414663026
1.5596203804016113,-32.84344861546486,14.754893471385191,12.622553264307404
1.575002908706665,-49.57091083537106,23.143282986912286,8.428358506543857
1.5896928310394287,-50.219746855691,22.631327886076946,8.684336056961527
3.7114932537078857,-34.01903000981286,14.49852766212188,12.75073616893906
3.7272706031799316,-17.291567789906658,6.944832394462686,16.527583802768657
3.7416701316833496,0.0,-0.8645783894953329,19.567710805252332
3.7558093070983887,0.0,-0.0,20.0
3.7701869010925293,0.0,-0.0,20.0
3.784785032272339,0.0,-0.0,20.0
3.7991228103637695,0.0,-0.0,20.0
3.813403844833374,0.0,-0.0,20.0
3.8275818824768066,0.0,-0.0,20.0
3.841740131378174,0.0,-0.0,20.0
3.855870246887207,0.0,-0.0,20.0
3.8700015544891357,0.0,-0.0,20.0
3.8848845958709717,0.0,-0.0,20.0
3.8990368843078613,0.0,-0.0,20.0
3.913160562515259,0.0,-0.0,20.0
3.927272319793701,0.0,-0.0,20.0
3.941390037536621,0.0,-0.0,20.0
3.955648422241211,0.0,-0.0,20.0
3.9698662757873535,0.0,-0.0,20.0
3.9840128421783447,0.0,-0.0,20.0
3.9981303215026855,0.0,-0.0,20.0
4.012246370315552,0.0,-0.0,20.0
4.026453971862793,0.0,-0.0,20.0
4.0405895709991455,0.0,-0.0,20.0
4.0547285079956055,-33.333333333333336,16.666666666666668,11.666666666666666
4.068933963775635,-66.66666666666667,30,5.0
4.083117485046387,-100.0,30,5.0
4.097228288650513,-66.66666666666667,28.333333333333336,5.833333333333332
4.111335277557373,-33.333333333333336,13.333333333333336,13.333333333333332
4.125465631484985,0.0,-1.666666666666667,19.166666666666668
4.139603614807129,0.0,-0.0,20.0
4.153716802597046,0.0,-0.0,20.0
4.167907953262329,0.0,-0.0,20.0
4.182081937789917,0.0,-0.0,20.0
4.196207046508789,0.0,-0.0,20.0
4.210322380065918,0.0,-0.0,20.0
4.224486827850342,0.0,-0.0,20.0
4.238828420639038,0.0,-0.0,20.0
4.2529683113098145,0.0,-0.0,20.0
4.267122745513916,0.0,-0.0,20.0
4.281282424926758,0.0,-0.0,20.0
4.295403957366943,0.0,-0.0,20.0
4.309547185897827,0.0,-0.0,20.0
4.323705673217773,0.0,-0.0,20.0
4.337847948074341,0.0,-0.0,20.0
4.352061986923218,0.0,-0.0,20.0
4.366250038146973,0.0,-0.0,20.0
4.380419492721558,0.0,-0.0,20.0
4.394536733627319,0.0,-0.0,20.0
4.408658742904663,0.0,-0.0,20.0
4.422819137573242,0.0,-0.0,20.0
4.436935901641846,0.0,-0.0,20.0
4.451064348220825,0.0,-0.0,20.0
4.465236186981201,0.0,-0.0,20.0
4.479365825653076,0.0,-0.0,20.0
4.493505477905273,0.0,-0.0,20.0
4.50779128074646,0.0,-0.0,20.0
4.522150754928589,0.0,-0.0,20.0
4.536337375640869,0.0,-0.0,20.0
4.550472736358643,0.0,-0.0,20.0
4.564695596694946,0.0,-0.0,20.0
4.578847646713257,0.0,-0.0,20.0
4.593235492706299,0.0,-0.0,20.0
4.608109474182129,0.0,-0.0,20.0
4.622547388076782,0.0,-0.0,20.0
4.636695861816406,0.0,-0.0,20.0
4.650831699371338,0.0,-0.0,20.0
4.665134429931641,0.0,-0.0,20.0
4.679288625717163,0.0,-0.0,20.0
4.693410396575928,0.0,-0.0,20.0
4.707610845565796,0.0,-0.0,20.0
4.721848487854004,0.0,-0.0,20.0
4.735984563827515,0.0,-0.0,20.0
4.7503581047058105,0.0,-0.0,20.0
4.764607191085815,0.0,-0.0,20.0
4.778731107711792,0.0,-0.0,20.0
4.7930848598480225,0.0,-0.0,20.0
4.8072826862335205,0.0,-0.0,20.0
4.821531534194946,0.0,-0.0,20.0
4.835664510726929,0.0,-0.0,20.0
4.849799633026123,0.0,-0.0,20.0
4.863907337188721,0.0,-0.0,20.0
4.878014087677002,0.0,-0.0,20.0
4.89212703704834,0.0,-0.0,20.0
4.907012462615967,0.0,-0.0,20.0
4.921176910400391,0.0,-0.0,20.0
4.935311555862427,0.0,-0.0,20.0
4.949442148208618,0.0,-0.0,20.0
4.963666200637817,0.0,-0.0,20.0
4.977798938751221,0.0,-0.0,20.0
4.991920471191406,0.0,-0.0,20.0
5.006063461303711,0.0,-0.0,20.0
5.020179271697998,0.0,-0.0,20.0
5.03428840637207,0.0,-0.0,20.0
5.048419237136841,0.0,-0.0,20.0
5.062679052352905,0.0,-0.0,20.0
5.076873302459717,0.0,-0.0,20.0
5.090999364852905,0.0,-0.0,20.0
5.105151891708374,0.0,-0.0,20.0
5.119351387023926,0.0,-0.0,20.0
5.133495330810547,0.0,-0.0,20.0
5.147592067718506,0.0,-0.0,20.0
5.161783456802368,0.0,-0.0,20.0
5.1759233474731445,0.0,-0.0,20.0
5.190045595169067,0.0,-0.0,20.0
5.204168796539307,0.0,-0.0,20.0
5.218324184417725,0.0,-0.0,20.0
5.2325193881988525,0.0,-0.0,20.0
5.246644496917725,0.0,-0.0,20.0
5.260752201080322,0.0,-0.0,20.0
5.274887323379517,0.0,-0.0,20.0
5.289017677307129,0.0,-0.0,20.0
5.303135395050049,0.0,-0.0,20.0
5.31724739074707,0.0,-0.0,20.0
5.331411123275757,-16.828165374677003,8.414082687338501,15.79295865633075
5.34554386138916,-32.51122548396662,15.414204473249459,12.29289776337527
5.359688758850098,-47.90905032655392,22.32896388907863,8.835518055460685
5.37385892868042,-45.308527228299674,20.25881109782214,9.87059445108893
5.387984037399292,-29.625467119010057,12.547307198090046,13.726346400954977
5.402102470397949,-14.227642276422763,5.632547782260879,17.18372610886956
5.416220188140869,0.0,-0.7113821138211383,19.64430894308943
5.430356502532959,0.0,-0.0,20.0
5.444484233856201,0.0,-0.0,20.0
5.458618402481079,0.0,-0.0,20.0
5.472740173339844,0.0,-0.0,20.0
5.48692774772644,0.0,-0.0,20.0
5.501070737838745,0.0,-0.0,20.0
5.515423536300659,0.0,-0.0,20.0
5.529613971710205,0.0,-0.0,20.0
5.543765068054199,0.0,-0.0,20.0
5.557893753051758,16.21909633418585,-8.109548167092925,15.945225916453538
5.572069406509399,32.84122353888922,-15.609656952735316,12.195171523632343
5.586241722106934,50.2738701315992,-23.494873888855142,8.252563055572429
5.600598096847534,51.786462885604685,-23.379537936222384,8.310231031888808
5.614738702774048,54.16374008828666,-24.492546899863097,7.753726550068452
5.628884792327881,70.06442682891002,-30,5.0
5.643050193786621,85.66607107405201,-30,5.0
5.657200813293457,100.0,-30,5.0
5.671722173690796,100.0,-30,5.0
5.6860480308532715,100.0,-30,5.0
5.700205564498901,100.0,-30,5.0
5.714444875717163,100.0,-30,5.0
