time_s,state,error,steer,speed
1.0559792518615723,R,0.0,0.0,20.0
1.0806303024291992,R,0.0,0.0,20.0
1.1041414737701416,R,0.0,0.0,20.0
1.128399133682251,R,0.0,0.0,20.0
1.152392864227295,R,0.0,0.0,20.0
1.172499418258667,R,0.0,0.0,20.0
1.1902031898498535,R,0.0,0.0,20.0
1.2061800956726074,R,0.0,0.0,20.0
1.2240548133850098,R,0.0,0.0,20.0
1.242943286895752,R,0.0,0.0,20.0
1.259190320968628,R,0.0,0.0,20.0
1.2786240577697754,R,0.0,0.0,20.0
1.2968895435333252,R,0.0,0.0,20.0
1.3182287216186523,R,0.0,0.0,20.0
1.338721752166748,R,0.0,0.0,20.0
1.3640177249908447,R,0.0,0.0,20.0
1.385918378829956,R,0.0,0.0,20.0
1.4043920040130615,R,0.0,0.0,20.0
1.423088550567627,R,0.0,0.0,20.0
1.4435813426971436,R,0.0,0.0,20.0
1.4645171165466309,R,0.0,0.0,20.0
1.4806315898895264,R,0.0,0.0,20.0
1.4970512390136719,R,0.0,0.0,20.0
1.5160348415374756,R,0.0,0.0,20.0
1.5324974060058594,R,0.0,0.0,20.0
1.5521206855773926,R,0.0,0.0,20.0
1.5717594623565674,R,0.0,0.0,20.0
1.587399959564209,R,0.0,0.0,20.0
1.6089305877685547,R,0.0,0.0,20.0
1.624342918395996,R,0.0,0.0,20.0
1.6404404640197754,R,0.0,0.0,20.0
1.6635148525238037,R,0.0,0.0,20.0
1.6843159198760986,R,0.0,0.0,20.0
1.7009873390197754,R,0.0,0.0,20.0
1.7169439792633057,R,0.0,0.0,20.0
1.731658935546875,R,0.0,0.0,20.0
1.7484993934631348,R,0.0,0.0,20.0
1.775151252746582,R,20.0,-12.30106512431458,8
1.7912163734436035,R,40.0,-21.201692558719884,8
1.8065295219421387,R,60.0,-28.97554363469842,8
1.8236515522003174,R,80.0,-32.90309563925335,8
1.839271068572998,R,100.0,-35,8
1.855931282043457,R,100.0,-30.0,8
1.8776030540466309,R,100.0,-30.0,8
1.8942995071411133,R,100.0,-30.0,8
1.913825511932373,R,97.83358114433614,-28.435375403096856,8
1.931267261505127,R,91.0916555829704,-24.336573268075472,8
1.948423147201538,R,81.98713628237267,-20.29687867968782,8
1.9662365913391113,R,72.62655509992626,-17.482015516626664,8
2.0012972354888916,R,62.331184028887165,-16.344994624477852,15.913751343880538
2.02272891998291,R,50.14346312249981,-10.42868138492144,17.39282965376964
2.040522813796997,R,38.78953693294322,-6.8625644990529135,18.284358875236773
2.0555877685546875,R,28.628762053361356,-3.2520338508098865,19.18699153729753
2.0709187984466553,R,18.27026999771225,0.03271752066376887,19.99182061983406
2.0892019271850586,R,9.049399465922471,2.048054396145489,19.487986400963628
2.1086173057556152,R,3.6642705224135135,0.8292218150488224,19.792694546237794
5.161662817001343,L2,-7.986094421627733,2.4167533825174576,19.395811654370636
5.180947303771973,L2,-18.46700428671319,10.171992566552102,17.457001858361973
5.196569919586182,L2,-28.457861214739324,13.312889773888909,16.671777556527772
5.2217628955841064,L2,-38.684416020851664,15.531483133898172,16.117129216525456
5.244277477264404,L2,-51.01130936345603,19.00649680949941,8
5.259684801101685,L2,-57.129335630675975,20.234993868359776,8
5.276385545730591,L2,-66.83186361556145,24.764171062206835,8
5.2912068367004395,L2,-77.12193344943982,28.644978754019647,8
5.307618618011475,L2,-87.37913704049859,31.34646261548769,8
5.334359645843506,L2,-95.31297499233406,31.186462187757897,8
5.353071212768555,L2,-99.44873203015054,31.394918443022384,8
5.375079393386841,L2,-106.0,34.17099117294143,11.457252206764643
5.39100456237793,L2,-112.0,35,11.25
5.409186124801636,L2,-118.0,35,11.25
5.430078983306885,L2,-124.0,35,11.25
5.449445724487305,L2,-130.0,35,11.25
5.464136838912964,L2,-130.0,35,11.25
5.479782342910767,L2,-130.0,35,11.25
5.514642238616943,L2,-130.0,35,11.25
5.532182216644287,L2,-130.0,35,11.25
5.553130865097046,L2,-130.0,35,11.25
5.570230007171631,L2,-130.0,35,11.25
5.593547105789185,L2,-130.0,35,11.25
5.611120223999023,L2,-130.0,35,11.25
5.627976655960083,L2,-130.0,35,11.25
5.643632650375366,L2,-130.0,35,11.25
5.662992238998413,L2,-130.0,35,11.25
5.682635068893433,L2,-130.0,35,11.25
5.699178218841553,L2,-130.0,35,11.25
5.716603755950928,L2,-130.0,35,11.25
5.731089353561401,L2,-130.0,35,11.25
5.765476703643799,L2,-130.0,35,11.25
5.781875848770142,L2,-130.0,35,11.25
5.797360420227051,L2,-130.0,35,11.25
5.813756942749023,L2,-130.0,35,11.25
5.830430746078491,L2,-130.0,35,11.25
5.853541374206543,L2,-130.0,35,11.25
5.870402812957764,L2,-130.0,35,11.25
5.885155439376831,L2,-130.0,35,11.25
5.90165376663208,L2,-130.0,35,11.25
5.918432235717773,L2,-130.0,35,11.25
5.949044942855835,L2,-130.0,35,11.25
5.967163562774658,L2,-130.0,35,11.25
5.986457347869873,L2,-130.0,35,11.25
6.001591920852661,L2,-130.0,35,11.25
6.020301580429077,L2,-130.0,35,11.25
6.043904781341553,L2,-130.0,35,11.25
6.14668345451355,L2,-130.0,35,11.25
6.232226848602295,L2,-130.0,35,11.25
6.249999284744263,L2,-130.0,35,11.25
6.2747392654418945,L2,-130.0,35,11.25
6.335562705993652,L2,-130.0,35,11.25
6.354338884353638,L2,-130.0,35,11.25
6.372674465179443,L2,-130.0,35,11.25
6.391572713851929,L2,-130.0,35,11.25
6.409576654434204,L2,-130.0,35,11.25
6.42699670791626,L2,-130.0,35,11.25
6.447206258773804,L2,-130.0,35,11.25
6.4708826541900635,L2,-124.0,35,8
6.490089178085327,L2,-118.0,32.87695229024375,8
6.505457639694214,L2,-112.0,30.479915196974865,8
6.524867057800293,L2,-106.0,29.286779033043302,8
6.548970699310303,L2,-100.0,28.019140934314613,8
6.567670583724976,L2,-100.0,30.0,8
6.585991144180298,L2,-100.0,30.0,8
6.607845067977905,L2,-100.0,30.0,8
6.629085540771484,L2,-100.0,30.0,8
6.645803451538086,L2,-100.0,30.0,8
6.6620941162109375,L2,-100.0,30.0,8
6.678527593612671,L2,-100.0,30.0,8
6.69575834274292,L2,-100.0,30.0,8
6.716669082641602,L2,-99.91549242200114,29.943541254546897,8
6.73944616317749,L2,-98.64643920364037,29.153033862749083,8
6.755032777786255,L2,-96.03897428391049,27.449015832170907,8
6.770998001098633,L2,-92.34696486693223,25.864557513753187,8
6.79297661781311,L2,-87.42766886497309,24.338180618433757,8
6.812727212905884,L2,-84.59219604446491,24.30224788836304,8
6.828853607177734,L2,-77.8135923023182,19.949775372820405,8
6.845155477523804,L2,-71.57403349197264,18.37958025333286,8
6.860590934753418,L2,-68.29099058297695,18.814038774580514,8
6.880316972732544,L2,-63.19569833632352,16.6605451702997,15.834863707425075
6.897179126739502,L2,-55.91648453132309,13.657047472887852,16.585738131778037
6.914397954940796,L2,-53.6163227471327,14.938031106847577,16.265492223288106
6.930950880050659,L2,-52.15922262701881,14.999441341597041,16.250139664600738
6.946558952331543,L2,-49.496210199561276,13.48587903918047,8
6.965658187866211,L2,-49.5177494184307,14.86536380508121,8
6.983738422393799,L2,-49.26951156228557,14.679088285254426,16.330227928686394
7.000932931900024,L2,-49.15765005265736,14.696197783154474,16.32595055421138
7.016978979110718,L2,-49.41774666429089,14.956065599941732,16.260983600014566
7.0323569774627686,L2,-48.83961545160796,14.357176558442907,16.410705860389275
7.050383567810059,L2,-49.15843329598412,14.906226794603072,8
7.069921493530273,L2,-48.746135036737954,14.469141379836591,16.382714655040854
7.08538293838501,L2,-40.78713132574276,8.140317904718891,17.964920523820275
7.62505030632019,L2,-31.124770501610108,9.1940939313823,17.701476517154425
7.639851808547974,L2,-21.63457840503604,1.5214566696019407,19.619635832599513
7.656089782714844,L2,-11.602421527714581,-1.6525264467196359,19.58686838832009
7.678123712539673,L2,0.0,-4.543480430724214,18.864129892318946
7.698418855667114,L2,0.0,0.0,20.0
7.716702461242676,L2,0.0,0.0,20.0
7.733530044555664,L2,0.0,0.0,20.0
7.750696182250977,L2,0.0,0.0,20.0
7.772333145141602,L2,-18.96939306432084,12.750882803031391,8
7.788297176361084,L2,-19.913754388764854,6.413528768886082,18.39661780777848
10.837200403213501,ST,-21.891970665225042,6.62504158994379,18.343739602514052
10.853855848312378,ST,-23.878016402795982,8.113026396132542,17.971743400966865
10.870172500610352,ST,-25.790898700327812,8.668157907244657,17.832960523188834
10.890611171722412,ST,-9.56790675477868,-4.126906462845605,18.968273384288597
10.906635761260986,ST,-10.334258385406056,3.472003167263649,19.131999208184087
10.923447608947754,ST,-10.703704269070801,3.3874064409400866,19.15314838976498
10.946604251861572,ST,-10.576023945191316,3.125398358028976,19.218650410492756
10.966220140457153,ST,-8.970344436306524,2.098096188801063,19.475475952799734
10.98686671257019,ST,-7.895663011761675,1.970971808679791,19.507257047830052
11.002811908721924,ST,-6.095364555348931,0.9349603565094623,19.766259910872634
11.021553039550781,ST,-3.9485286390932686,0.2437865008951806,19.939053374776204
11.03892183303833,ST,0.0,-1.8263234643394806,19.54341913391513
11.057363510131836,ST,0.0,0.0,20.0
11.07503867149353,ST,0.0,0.0,20.0
11.09485912322998,ST,0.0,0.0,20.0
11.112534046173096,ST,0.0,0.0,20.0
11.132991075515747,ST,5.671641306006366,-3.947102295760537,19.013224426059864
11.149187326431274,ST,11.414347761711019,-6.167112613648712,18.458221846587822
11.165001630783081,ST,17.864512907246798,-8.67189696054128,17.83202575986468
11.179348707199097,ST,25.44151121649808,-11.791081252477017,17.052229686880747
11.195597887039185,ST,32.818833126005075,-13.671053219437477,16.58223669514063
11.21327829360962,ST,38.85627070371737,-14.477779194204983,16.380555201448754
11.23250412940979,ST,44.13280577785802,-15.546997549631412,8
11.252125263214111,ST,49.58220063839112,-16.970233553680483,8
11.272455930709839,ST,55.77761111987543,-19.134534069020887,8
11.288153886795044,ST,62.61542171555847,-22.133316611312498,8
11.301568508148193,ST,69.59211188762842,-24.96891226678643,8
11.31676983833313,ST,76.23521024774834,-26.424086097439464,8
11.33469033241272,ST,82.09384968245669,-27.463463967021596,8
11.353621244430542,ST,84.25416037173929,-26.173454529434302,8
11.37169075012207,ST,83.65677744849745,-24.834470266420137,8
11.39052152633667,ST,79.57794400139922,-22.214719948850536,8
11.41015625,ST,72.82665532437201,-19.004036308244007,8
11.429336309432983,ST,65.20118832719056,-16.533977795141425,8
11.444157600402832,ST,58.46569382127167,-13.888802027467873,16.52779949313303
11.46005892753601,ST,51.493398255570796,-11.912140727435062,17.021964818141235
11.476427555084229,ST,45.691080889046496,-10.896880910272827,17.275779772431793
11.493595600128174,ST,39.451889420558125,-8.740421630875176,17.814894592281206
11.509533405303955,ST,31.007747613566465,-5.254343970318118,18.68641400742047
11.528860092163086,ST,20.67278043157221,-1.423681911407292,19.64407952214818
11.546098709106445,ST,8.87040464991935,2.2898345565164977,19.427541360870876
11.56219482421875,ST,-4.2497092512935035,7.60371727403674,18.099070681490815
11.577287197113037,ST,-17.185992490440828,12.174127139848402,16.9564682150379
11.592100620269775,ST,-27.841528851066926,14.035100669309013,16.491224832672746
11.606979608535767,ST,-36.452052638292415,15.524289238264297,16.118927690433924
11.623525142669678,ST,-43.62309864633339,16.83724716942499,8
11.64042854309082,ST,-51.57101167357531,19.222924175826968,8
11.657236337661743,ST,-62.594230724266275,23.822081062663464,8
11.675877094268799,ST,-72.88995946065549,26.48565852157879,8
11.691896915435791,ST,-82.3398558715351,29.085834910581276,8
11.70866084098816,ST,-89.432849329196,30.414914624500703,8
11.722286939620972,ST,-92.16791939904478,29.17417283224894,8
