time_s,state,error,steer,speed
0.7741179466247559,L1,-20.359514205892108,9.664712557060579,1
0.7956452369689941,L1,-40.64426101811714,13.940922372845382,1
0.8128056526184082,L1,-41.1631303970678,14.059575342465454,1
0.8297574520111084,L1,-42.645409467422546,14.400138759007291,1
0.8511991500854492,L1,-42.178501107176075,14.292607470323933,1
0.8713104724884033,L1,-37.30264447296892,13.183741038988193,1
0.8892738819122314,L1,-24.723386830614622,10.450209629510631,1
0.9073491096496582,L1,-12.51239604787219,8.252231288616994,1.286495920122353
0.9250543117523193,L1,-7.091969804808355,5.443032852313477,2.550635216458935
0.9423179626464844,L1,-2.4117913391781585,1.8532179838737155,4.166051907256828
0.9591751098632812,L1,3.1482092983446246,-2.4736550269322906,3.8868552378804693
0.9774606227874756,L1,16.671173438823164,-9.000811218988169,1
0.9955234527587891,L1,37.971378109005954,-13.33430506108003,1
1.0147862434387207,L1,49.14727008768624,-15.922016575996977,1
1.0398128032684326,L1,47.780207071434816,-15.598240226085887,1
1.0632450580596924,L1,47.70504399783135,-15.580497077930799,1
1.0845212936401367,L1,50.62511161355695,-16.27430013267921,1
1.1051356792449951,L1,53.24249262461959,-16.904011920518954,1
1.1247551441192627,L1,54.901977501854105,-17.307097501243693,1
1.1425743103027344,L1,55.78959272422664,-17.523918332040758,1
1.1586365699768066,L1,55.026446084602,-17.33745057770794,1
1.1740760803222656,L1,52.584126398748225,-16.744920109093595,1
1.1895954608917236,L1,48.12515086440713,-15.679746613172965,1
1.207899570465088,L1,49.0473990491384,-15.898294695448161,1
1.2239317893981934,L1,52.85562398330893,-16.810469797719566,1
1.239072561264038,L1,50.923300656398304,-16.34566754796613,1
1.2549760341644287,L1,49.1177807190724,-15.91501098936297,1
1.2692887783050537,L1,49.29685949376757,-15.95756796881218,1
1.2872250080108643,L1,49.72156365991934,-16.05863479736032,1
1.3043947219848633,L1,49.311093207125296,-15.96095200988679,1
1.3211159706115723,L1,48.678012445095675,-15.810649699746794,1
1.3355247974395752,L1,47.13931335332218,-15.447145339936197,1
1.3502368927001953,L1,45.03882443945949,-14.95505079080004,1
1.3666555881500244,L1,42.827070880513304,-14.442039897565138,1
1.3842973709106445,L1,44.40340643235724,-14.807126238280345,1
1.401092290878296,L1,44.36743043596922,-14.798764112521228,1
1.4161159992218018,L1,41.04970111801798,-14.033611955688766,1
1.4330408573150635,L1,34.72447397470763,-12.607791558456437,1
1.4498968124389648,L1,22.99306344297165,-10.138751419734897,1
1.4667103290557861,L1,13.379178584851282,-8.40825214527323,1.216286534627046
1.4839143753051758,L1,6.196297755841105,-4.77171552165266,2.852728015256303
1.5009517669677734,L1,1.0795722727460029,-0.8261053592866539,4.628252588321006
1.5174524784088135,L1,-2.1023218903299994,1.6700004222769782,4.2484998099753595
1.533524513244629,L1,-5.380649941917982,4.357683252950497,3.0390425361722766
1.552192211151123,L1,-13.354364420684579,8.403785595723225,1.2182964819245488
1.5689351558685303,L1,-25.715589892617714,10.651623779491631,1
1.5852446556091309,L1,-39.06409759325176,13.581368015173505,1
