time_s,error,steering_angle,speed
0.012954473495483398,20.0,-25,20.0
0.025912046432495117,29.428722482093065,-25,20.0
0.04030585289001465,39.410152404982774,-25,20.0
0.05503988265991211,59.410152404982774,-25,20.0
0.0694112777709961,79.41015240498277,-25,20.0
0.08385729789733887,79.41015240498277,-25,20.0
0.09817242622375488,89.9814299228897,-25,20.0
0.1128842830657959,100.0,-25,20.0
0.12758564949035645,100.0,-25,20.0
0.14249134063720703,100.0,-25,20.0
0.1570420265197754,100.0,-25,20.0
0.17148399353027344,100.0,-25,20.0
0.18577337265014648,100.0,-25,20.0
0.20020627975463867,100.0,-25,20.0
0.21496367454528809,100.0,-25,20.0
0.22936248779296875,100.0,-25,20.0
0.243668794631958,100.0,-25,20.0
0.25824594497680664,100.0,-25,20.0
0.2726008892059326,100.0,-25,20.0
0.2870056629180908,100.0,-25,20.0
0.30127668380737305,100.0,-25,20.0
0.3159329891204834,100.0,-25,20.0
0.33094048500061035,100.0,-25,20.0
0.34564661979675293,100.0,-25,20.0
0.35991978645324707,100.0,-25,20.0
0.3745551109313965,100.0,-25,20.0
0.3888843059539795,100.0,-25,20.0
0.40329957008361816,100.0,-25,20.0
0.41763854026794434,100.0,-25,20.0
0.43200039863586426,100.0,-25,20.0
0.4463784694671631,100.0,-25,20.0
0.4611847400665283,100.0,-25,20.0
0.47589778900146484,100.0,-25,20.0
0.4903550148010254,100.0,-25,20.0
0.5046365261077881,100.0,-25,20.0
0.5190157890319824,100.0,-25,20.0
0.5333139896392822,100.0,-25,20.0
0.547661304473877,100.0,-25,20.0
0.5621278285980225,100.0,-25,20.0
0.5765101909637451,100.0,-25,20.0
0.5908410549163818,100.0,-25,20.0
0.6052396297454834,100.0,-25,20.0
0.6194825172424316,100.0,-25,20.0
0.6337826251983643,100.0,-25,20.0
0.6480586528778076,100.0,-25,20.0
0.6623859405517578,100.0,-25,20.0
0.6767086982727051,100.0,-25,20.0
0.6910867691040039,100.0,-25,20.0
0.7053582668304443,100.0,-25,20.0
0.7196223735809326,100.0,-25,20.0
0.7339005470275879,100.0,-25,20.0
0.7482638359069824,100.0,-25,20.0
0.7624905109405518,100.0,-25,20.0
0.7768166065216064,94.0,-11.943498825841477,25.22260046966341
0.7910494804382324,88.0,-9.72803697625347,26.108785209498613
0.8054413795471191,82.0,-7.845266507557675,26.86189339697693
0.81978440284729,76.0,-5.660587099780333,27.735765160087865
0.8341770172119141,70.0,-3.6715023505263815,28.531399059789447
0.8484501838684082,70.0,-24.5,20.2
0.8627312183380127,70.0,-24.5,20.2
0.8770911693572998,56.0,25,20.0
0.8914847373962402,42.0,25,20.0
0.9057118892669678,28.0,25,20.0
0.92010498046875,14.0,25,20.0
0.9362146854400635,0.0,25,20.0
0.9536285400390625,0.0,0.0,30.0
0.9682142734527588,0.0,0.0,30.0
0.9823892116546631,0.0,0.0,30.0
0.9969656467437744,0.0,0.0,30.0
1.0112500190734863,-20.0,25,20.0
1.0257198810577393,-40.0,25,20.0
1.0399360656738281,-60.0,25,20.0
1.0548880100250244,-80.0,25,20.0
1.0690793991088867,-100.0,25,20.0
1.0834956169128418,-100.0,25,20.0
1.0978026390075684,-94.0,11.934769569129259,25.226092172348295
1.1120953559875488,-88.0,9.82008803521408,26.071964785914368
1.126753330230713,-82.0,8.204321339566398,26.71827146417344
1.1411793231964111,-76.0,5.820345476764537,27.671861809294185
1.1561205387115479,-70.0,4.402391030043603,28.239043587982557
1.1708636283874512,-70.0,24.5,20.2
1.1850531101226807,-70.0,24.5,20.2
1.1994714736938477,-70.0,24.5,20.2
1.2139639854431152,-70.0,24.5,20.2
1.2282745838165283,-70.0,24.5,20.2
1.2430191040039062,-70.0,24.5,20.2
1.2575256824493408,-70.0,24.5,20.2
1.2721660137176514,-70.0,24.5,20.2
