time_s,error,steering_angle,speed
0.013211250305175781,0.0,0.0,30.0
0.026437997817993164,0.0,0.0,30.0
0.04091334342956543,0.0,0.0,30.0
0.05563473701477051,0.0,0.0,30.0
0.07015323638916016,0.0,0.0,30.0
0.08457088470458984,0.0,0.0,30.0
0.09893679618835449,0.0,0.0,30.0
0.1136939525604248,0.0,0.0,30.0
0.12833642959594727,0.0,0.0,30.0
0.14261388778686523,0.0,0.0,30.0
0.15704584121704102,0.0,0.0,30.0
0.1716005802154541,0.0,0.0,30.0
0.18673419952392578,0.0,0.0,30.0
0.20099949836730957,0.0,0.0,30.0
0.21540164947509766,0.0,0.0,30.0
0.22983193397521973,0.0,0.0,30.0
0.24550604820251465,0.0,0.0,30.0
0.26079511642456055,0.0,0.0,30.0
0.2763655185699463,0.0,0.0,30.0
0.29021382331848145,0.0,0.0,30.0
0.30450940132141113,0.0,0.0,30.0
0.31885194778442383,0.0,0.0,30.0
0.3343806266784668,0.0,0.0,30.0
0.3481786251068115,0.0,0.0,30.0
0.362748384475708,0.0,0.0,30.0
0.3770332336425781,0.0,0.0,30.0
0.3914623260498047,0.0,0.0,30.0
0.4059174060821533,0.0,0.0,30.0
0.4202609062194824,0.0,0.0,30.0
0.4346446990966797,0.0,0.0,30.0
0.449298620223999,0.0,0.0,30.0
0.4635939598083496,0.0,0.0,30.0
0.47797632217407227,0.0,0.0,30.0
0.49237751960754395,0.0,0.0,30.0
0.5066545009613037,0.0,0.0,30.0
0.5209734439849854,0.0,0.0,30.0
0.5354921817779541,0.0,0.0,30.0
0.5497925281524658,0.0,0.0,30.0
0.564218282699585,0.0,0.0,30.0
0.5784761905670166,0.0,0.0,30.0
0.5936121940612793,0.0,0.0,30.0
0.607856273651123,0.0,0.0,30.0
0.6221628189086914,0.0,0.0,30.0
0.6364610195159912,0.0,0.0,30.0
0.6510932445526123,100.0,-25,20.0
0.6654322147369385,100.0,-25,20.0
0.6798274517059326,100.0,-25,20.0
0.6941263675689697,100.0,-25,20.0
0.7084574699401855,40,25,20.0
0.7231018543243408,40,-14.0,24.4
0.7375013828277588,40,-14.0,24.4
0.752155065536499,40,-14.0,24.4
0.7668712139129639,40,-14.0,24.4
0.7816188335418701,40,-14.0,24.4
0.7971651554107666,40,-14.0,24.4
0.8208713531494141,40,-14.0,24.4
0.8326525688171387,0.0,25,20.0
0.8533687591552734,0.0,0.0,30.0
0.8714804649353027,0.0,0.0,30.0
1.3931000232696533,40,-25,20.0
1.4030570983886719,40,-14.0,24.4
1.4132304191589355,40,-14.0,24.4
1.4232170581817627,-100.0,25,20.0
1.4333202838897705,-100.0,25,20.0
1.4433989524841309,-100.0,25,20.0
1.4534001350402832,-40,-25,20.0
1.4636623859405518,-40,14.0,24.4
1.473616600036621,-40,14.0,24.4
