time_s,state,error,steer,speed
0.0325322151184082,R,50.67983330596799,-16.287389817068274,1
0.06000661849975586,R,50.601426644198455,-14.302054551654726,1
0.08052587509155273,R,50.76761824930033,-13.069507004596336,1
0.11078953742980957,R,54.833304623519524,-14.49337418134552,1
0.13794732093811035,R,61.32967775383767,-17.344724827081414,1
0.16745543479919434,R,62.722990898502914,-16.603310783150846,1
0.1892402172088623,R,63.94594853730422,-16.193510309539235,1
0.21552729606628418,R,61.1877655210911,-13.383804111237279,1
0.2336714267730713,R,53.19530035825596,-7.371583469295943,1.6827874388168258
0.253521203994751,R,50.59372043793152,-6.447259343215781,2.0987332955528983
0.2731144428253174,R,50.483213007235825,-7.374092592738158,1.6816583332678285
0.29668545722961426,R,49.72642821937872,-7.627690515729357,1.5675392679217892
0.32646727561950684,R,42.42736813975591,-4.351884856503669,3.041651814573349
0.3501007556915283,R,25.279464430549055,1.4509118182399525,4.3470896817920215
0.3701608180999756,R,7.456058076497402,4.657909546230468,2.9039407041962892
0.39047932624816895,R,0.0,6.0,2.3
0.4112057685852051,R,0.0,4.2,3.11
0.4394042491912842,R,0.0,2.94,3.677
0.4641902446746826,R,-1.8427872776428853,2.992212562237639,3.6535043469930626
0.4878082275390625,R,-7.408944184481455,5.2497007268401745,2.6376346729219216
0.506065845489502,R,-9.84379582450095,5.732922930709853,2.420184681180566
0.524998664855957,R,-4.2776389176623795,0.9003069729517913,4.594861862171694
0.544227123260498,R,0.0,-1.8763968746997137,4.155621406385129
0.5650620460510254,R,0.0,-1.3134778122897997,4.40893498446959
0.5999629497528076,R,0.0,-0.9194344686028596,4.586254489128713
0.6253972053527832,R,-1.8524206621217683,0.36784136994868677,4.834471383523091
0.6480691432952881,R,-4.572058747895718,1.8911300329641196,4.148991485166146
0.6670100688934326,R,-7.274208974980026,3.356318437759776,3.4896567030081007
0.6860916614532471,R,-4.554570889206077,0.9597605584236382,4.568107748709362
0.7081930637359619,R,-14.325905700704977,6.552088749268774,2.051560062829052
0.730870246887207,R,-31.006914422493082,11.78994723163203,1
0.7623109817504883,R,-36.07565787748614,12.450439766857965,1
0.7837016582489014,R,-40.96782757602084,14.004998934652715,1
0.8032376766204834,R,-44.939939367937015,14.911256152090363,1
0.8237674236297607,R,-47.83958004333101,15.025475626284885,1
0.843090295791626,R,-48.30010487695746,13.616599626635946,1
0.8623249530792236,R,-47.33716153691657,11.624548960595664,1
0.8912134170532227,R,-45.34633827140288,9.732229297246661,1
0.9167520999908447,R,-39.453508911207706,6.080808032878284,2.263636385204772
0.9353163242340088,R,-32.46791401158144,1.5892836389934877,4.284822362452931
0.9535791873931885,R,-27.859709928690833,-0.24368373345728533,4.890342319944222
0.9721059799194336,R,-21.80866962587261,-2.07443946734293,4.066502239695682
0.9910356998443604,R,-11.046719637772027,-4.011590465201035,3.194784290659534
1.008885383605957,R,-2.24689232448954,-5.595559381591883,2.4819982782836525
1.0276987552642822,R,0.0,-5.333133986768315,2.6000897059542583
1.0539536476135254,R,0.0,-3.7331937907378205,3.320062794167981
1.0786478519439697,R,0.0,-2.6132356535164742,3.8240439559175865
1.0979292392730713,R,0.0,-1.8292649574615316,4.1768307691423106
1.1170191764831543,R,0.0,-1.2804854702230721,4.423781538399617
1.1364672183990479,R,0.0,-0.8963398291561505,4.596647076879732
1.1590492725372314,R,-3.9913271040237586,1.7663880008662596,4.205125399610183
1.1808421611785889,R,-11.944444602909648,6.200547430733143,2.209753656170086
1.2068045139312744,R,-23.43543668193931,10.218378602749077,1
1.2348945140838623,R,-39.17162097076009,13.605748649422756,1
1.2583155632019043,R,-48.33031110254093,15.728284642903732,1
1.2784368991851807,R,-49.282307610370964,14.489994808398912,1
1.298279047012329,R,-49.52090096671843,13.163599713866395,1
