time_s,state,error,steer,speed
1.0750293731689453,R,-20.0,5.1492040183272145,8
1.09908127784729,R,-40.0,16.606763802473026,8
1.1217806339263916,R,-66.0,26.00902744533822,13.497743138665445
1.1403932571411133,R,-92.0,30,12.5
1.1631214618682861,R,-118.0,30,12.5
1.1842362880706787,R,-124.0,30,12.5
1.2088050842285156,R,-130.0,30,12.5
1.2360131740570068,R,-130.0,30,12.5
1.266521692276001,R,-130.0,30,12.5
1.2969386577606201,R,-130.0,30,12.5
1.3228027820587158,R,-130.0,30,12.5
1.3465461730957031,R,-130.0,30,12.5
1.3719978332519531,R,-130.0,30,12.5
1.3985233306884766,R,-130.0,30,12.5
1.4242074489593506,R,-130.0,30,12.5
1.4529738426208496,R,-130.0,30,12.5
1.4801852703094482,R,-130.0,30,12.5
1.502424955368042,R,-130.0,30,12.5
1.527937412261963,R,-130.0,30,12.5
1.5560407638549805,R,-130.0,30,12.5
1.582798719406128,R,-130.0,30,12.5
1.6110684871673584,R,-130.0,30,12.5
1.637587308883667,R,-130.0,30,12.5
1.6624245643615723,R,-130.0,30,12.5
1.6885790824890137,R,-130.0,30,12.5
1.7126848697662354,R,-130.0,30,12.5
1.7370879650115967,R,-130.0,30,12.5
1.7620854377746582,R,-130.0,30,12.5
1.7868690490722656,R,-130.0,30,12.5
1.810194492340088,R,-130.0,30,12.5
1.8352911472320557,R,-124.0,29.082713444946002,8
1.8601653575897217,R,-118.0,27.570512430277358,8
1.8847661018371582,R,-112.0,26.059633643995102,8
1.9089486598968506,R,-106.0,24.518283014410585,8
1.9324588775634766,R,-100.0,22.959245111653978,8
1.9574730396270752,R,-100.0,25.0,8
2.0417163372039795,R,-100.0,25.0,8
2.0655436515808105,R,-100.0,25.0,8
2.0848276615142822,R,-99.21327662690712,24.476646930548313,8
2.1084444522857666,R,-96.7725016917473,23.36628224687297,8
2.1275689601898193,R,-90.59757900481266,20.036845911186955,8
2.1462295055389404,R,-81.40301932114183,16.447289014583006,8
2.1708080768585205,R,-71.53284227713755,14.669632090442144,8
2.2134807109832764,R,-62.28110828561538,13.836884853434203,16.54077878664145
2.23881459236145,R,-53.966757977807525,10.864183777377555,17.283954055655613
2.268052101135254,R,-45.02058713629795,8.808422726613156,17.79789431834671
2.3098256587982178,R,-38.120821537618816,8.2100532757624,17.9474866810594
2.3430895805358887,R,-27.93422072498719,4.5276846528007475,18.868078836799814
2.385146379470825,R,-16.86726650380387,2.1111231426430073,19.472219214339248
2.427283525466919,R,0.0,-3.196243078756704,19.200939230310823
2.4479849338531494,R,12.924439850335869,-8.279386990652009,17.930153252336996
2.488654851913452,R,25.866400170795117,-9.022018389024465,17.744495402743883
2.530302047729492,R,34.60100643861074,-10.316319984314127,17.420920003921466
2.5535929203033447,R,42.4660961067044,-13.289801408813146,16.677549647796713
2.590970516204834,R,42.729446839252425,-10.737540700268152,17.31561482493296
2.670823812484741,R,37.66692461056189,-8.909801622383219,17.772549594404197
2.7290759086608887,R,23.79559918977771,-4.044672991152266,18.988831752211933
2.8089025020599365,R,4.640658460903896,0.7595248697402515,8
2.8906824588775635,R,-24.32984279298811,8.955521749152414,8
2.959672689437866,R,-52.0474169046009,16.175367028311754,8
2.9792027473449707,R,-81.19859642239724,30,12.5
2.9984028339385986,R,-102.36355660442227,30,12.5
3.0118064880371094,R,-118.0,30,12.5
3.026937961578369,R,-124.0,30,12.5
3.106930732727051,R,-130.0,30,12.5
3.143514633178711,R,-130.0,30,12.5
3.16705060005188,R,-130.0,30,12.5
3.24688458442688,R,-130.0,30,12.5
3.2835264205932617,R,-130.0,30,12.5
3.3637564182281494,R,-130.0,30,12.5
3.4437801837921143,R,-124.0,30,8
3.524042844772339,R,-118.0,28.902527890219726,8
3.5432138442993164,R,-112.0,25.497214206685644,8
3.569702625274658,R,-105.62529314757504,24.481674721612823,8
3.596118450164795,R,-96.94103701029854,21.605171773863646,8
3.6150898933410645,R,-90.24197841492624,19.707880914440633,8
3.641481637954712,R,-81.53680879692416,17.763839937894414,8
3.667832374572754,R,-71.6550379055925,14.913522323627348,8
3.694105863571167,R,-61.79588744249311,12.446882911915187,16.888279272021204
3.7203664779663086,R,-54.2791251562772,11.280133885881158,17.17996652852971
3.7466373443603516,R,-48.992751303072524,10.635044210053922,17.34123894748652
3.761296510696411,R,-42.92424783976177,7.429638651768562,18.14259033705786
3.787518262863159,R,-35.48699252490863,6.60337430854206,18.349156422864485
3.813737392425537,R,-26.32676711356575,3.786056136301514,19.053485965924622
3.839873790740967,R,-16.302415859523858,1.0076486897652335,19.74808782755869
3.8575994968414307,R,-6.645915196864749,-2.7640346793014867,19.308991330174628
3.881862163543701,R,0.0,-2.1763520182595504,19.455911995435113
3.905719041824341,R,6.26602199017058,-3.693924386338389,19.0765189034154
3.9319968223571777,R,11.145075095400893,-4.249436667708829,18.93764083307279
3.9510302543640137,R,15.677122497668648,-5.824469569156761,18.54388260771081
3.9769434928894043,R,18.14554809510839,-5.298354428459217,18.675411392885195
4.002789497375488,R,19.54390672573421,-5.319448246706288,18.67013793832343
4.028592109680176,R,18.831998208198108,-4.4876293797042255,18.878092655073942
4.046296834945679,R,15.850473561187126,-2.607788266187819,19.348052933453044
4.072043180465698,R,11.542598249734471,-1.5518950831380391,19.61202622921549
4.0979461669921875,R,7.432239541058628,-0.5845416460761939,19.853864588480953
4.123807668685913,R,3.0820461119640346,0.5709483123166879,19.857262921920828
4.1495771408081055,R,0.0,0.9566637374747836,19.760834065631304
4.17561411857605,R,-8.353067945234498,4.673659942306694,18.831585014423325
4.202785968780518,R,-16.7392612972943,6.695020093017087,18.326244976745727
10.623080968856812,ST,3.2607387027057,-0.8192480788866489,8
10.716507196426392,ST,23.98923955904214,-7.7510095598282405,8
10.751585006713867,ST,52.676929209312334,-19.70898399812062,15.072754000469846
10.786553382873535,ST,84.06334841628959,-28.188245871823817,12.952938532044046
10.814157485961914,ST,118.0,-30,12.5
10.825729370117188,ST,124.0,-30,12.5
10.848830223083496,ST,130.0,-30,12.5
10.860371351242065,ST,130.0,-30,12.5
10.88351821899414,ST,130.0,-30,12.5
10.895449161529541,ST,130.0,-30,12.5
10.918611288070679,ST,130.0,-30,12.5
10.930029392242432,ST,130.0,-30,12.5
10.953158855438232,ST,130.0,-30,12.5
10.96459150314331,ST,130.0,-30,12.5
10.987625360488892,ST,130.0,-30,12.5
10.999192953109741,ST,130.0,-30,12.5
11.02215027809143,ST,130.0,-30,12.5
11.033747911453247,ST,130.0,-30,12.5
11.05664849281311,ST,130.0,-30,12.5
11.068272113800049,ST,130.0,-30,12.5
