time_s,state,error,steer,speed
1.0640873908996582,ST,-19.484381226566587,5.017854552603479,8
1.0822300910949707,ST,-39.48438122656658,18.834719819116934,8
1.0999693870544434,ST,-59.48438122656658,23.930311808167065,8
1.1129915714263916,ST,-79.45493849053463,30,8
1.1251444816589355,ST,-99.03866846072938,30,8
1.1381428241729736,ST,-99.5542872341628,25.210037714729754,8
1.1510517597198486,ST,-99.5542872341628,24.8885718085407,8
1.1657423973083496,ST,-99.5542872341628,24.8885718085407,8
1.1812222003936768,ST,-99.58372997019475,24.910823804127574,8
1.1955676078796387,ST,-100.0,25.226730044781075,8
1.2099568843841553,ST,-97.11987191695248,22.592710233303304,8
1.2237448692321777,ST,-94.46867301875831,22.128854777678082,8
1.2467026710510254,ST,-94.46867301875831,23.617168254689577,8
1.2625012397766113,ST,-94.46867301875831,23.617168254689577,8
1.2829067707061768,ST,-93.08646817963788,22.741860816505195,8
1.29935884475708,ST,-95.74262217576924,25.33779730098589,8
1.313025712966919,ST,-98.39382107396341,26.02230803503157,8
1.3271009922027588,ST,-97.4587046487317,23.804257142330442,8
1.3451886177062988,ST,-94.71186933566685,22.3785932946482,8
1.3615963459014893,ST,-96.09407417478728,24.622398988467005,8
1.3747262954711914,ST,-96.31804826170344,24.224026396423287,8
1.3884382247924805,ST,-96.31804826170344,24.07951206542586,8
1.4032211303710938,ST,-97.20230620362187,24.78344427402559,8
1.421229362487793,ST,-99.94914151668671,26.283352239809986,8
1.4343643188476562,ST,-99.94914151668671,24.987285379171677,8
1.4475247859954834,ST,-99.94914151668671,24.987285379171677,8
1.4648702144622803,ST,-99.94914151668671,24.987285379171677,8
1.4828834533691406,ST,-99.7642893726235,24.858504103941495,8
1.5041980743408203,ST,-99.06520641666575,24.47537239125243,8
1.5253305435180664,R,-96.87492589214364,23.48933143015139,8
1.5446715354919434,R,-93.16340396186283,21.718718968827197,8
1.5604848861694336,R,-86.77794674654375,18.49661814854944,8
1.5756888389587402,R,-79.15157639666728,15.841826691623973,8
1.5932848453521729,R,-71.06582428120535,13.937977095219516,8
1.6154046058654785,R,-63.4444423150435,13.131040302375146,8
1.631688117980957,R,-56.850825470456826,11.01473767522246,17.246315581194384
1.6481373310089111,R,-52.74689291521607,11.041816983458741,17.239545754135314
1.6664507389068604,R,-50.29271468059513,11.50823942914023,17.122940142714942
1.6831741333007812,R,-48.77609568449282,11.502508804130324,17.124372798967418
1.7027740478515625,R,-48.31120821158656,11.879032523891249,17.030241869027186
1.7299864292144775,R,-48.086117215680005,11.957520350091407,17.010619912477146
1.7473931312561035,R,-47.837707784186385,11.845643076314683,17.03858923092133
1.765413522720337,R,-46.88600418963596,11.29640755219457,17.17589811195136
1.791966199874878,R,-44.697032320728326,10.498833625717786,17.37529159357055
1.8220443725585938,R,-40.115788108038736,8.656670472049486,17.83583238198763
1.8396244049072266,R,-33.81049766180422,6.177233054559423,18.455691736360144
1.854858636856079,R,-26.796395345293018,2.95189753680062,19.262025615799846
1.8703577518463135,R,-19.075754163113377,0.7603704571005254,19.80990738572487
1.8863036632537842,R,-11.738877819605397,-0.7506805205574403,19.81232986986064
1.9069745540618896,R,-5.698645202439974,-1.1397288381495334,19.715067790462616
1.929704189300537,R,0.0,-1.8873110163981832,19.528172245900453
1.9483048915863037,R,4.272708906955171,-2.8534080938282687,19.286647976542934
1.963850736618042,R,8.263348219690556,-4.141411898455923,18.964647025386018
1.9856009483337402,R,10.524349360428781,-3.4969666004055724,19.125758349898607
2.003321647644043,R,11.27230558461908,-3.137160565600318,19.215709858599922
2.0247693061828613,R,11.272305584619081,-2.8180763961547712,19.29548090096131
2.0422446727752686,R,10.02511268009707,-1.9578435842031485,19.510539103949213
2.0560173988342285,R,8.046545511279671,-0.8099911439963927,19.7975022140009
2.0706052780151367,R,6.667995632358168,-0.9395130913608082,19.765121727159798
2.0885517597198486,R,5.088618714383531,-0.5575016491771043,19.860624587705725
2.1048808097839355,R,0.0,2.592358773638649,19.351910306590337
2.1324379444122314,R,0.0,0.0,20.0
2.151759386062622,R,-4.146060065689653,2.7811687729072263,19.304707806773195
2.166551351547241,R,-7.439875594653552,3.57679052764256,19.10580236808936
2.1811866760253906,R,-10.36178716055239,4.211529510838595,18.94711762229035
2.196504831314087,R,-12.23447143603222,4.035999719284877,18.99100007017878
2.2118923664093018,R,-13.42112244191801,3.973851380787509,19.006537154803123
2.226836919784546,R,-13.98239161068923,3.794882282306335,19.051279429423417
2.2495434284210205,R,-14.35229381785307,3.7221672786108995,19.069458180347276
2.2654218673706055,R,-14.437036642623713,3.6494470958019174,19.08763822604952
2.2809176445007324,R,-14.881989936600775,3.96623708264136,19.00844072933966
2.297902822494507,R,-15.255460060103346,3.9803511499662334,19.00491221250844
2.3124632835388184,R,-15.439536148329665,3.9613738510000958,19.009656537249978
2.32869553565979,R,-16.079418107802418,4.337950999396532,18.91551225015087
2.3435778617858887,R,-16.549450712873483,4.3939378707454555,18.901515532313635
2.3601980209350586,R,-16.578619215791864,4.158459406942601,18.96038514826435
2.376893997192383,R,-17.128619687429943,4.5439384505969755,18.864015387350754
2.3984034061431885,R,-17.192759614678437,4.322049450324279,18.919487637418932
2.4131858348846436,R,-16.90928253370937,4.070738210642101,18.982315447339474
2.4280266761779785,R,-16.155639442106402,3.6348696951680406,19.09128257620799
2.4474353790283203,R,-15.25820445474838,3.4463729814477277,19.13840675463807
2.462003231048584,R,-14.549448290154652,3.246514363868703,19.188371409032825
2.483344793319702,R,-14.825139880550813,3.819018338278772,19.04524541543031
2.4991776943206787,R,-14.665536474429365,3.5901853530959653,19.10245366172601
2.5164060592651367,R,-14.465375024139515,3.526730907489592,19.1183172731276
2.5380959510803223,R,-10.366939361140457,1.0730754684133377,19.731731132896666
