time_s,state,error,steer,speed
0.022699832916259766,RB_ENTRY,0.0,0.0,5.0
0.04031968116760254,RB_ENTRY,0.0,0.0,5.0
0.058443307876586914,RB_ENTRY,0.0,0.0,5.0
0.07563519477844238,RB_ENTRY,0.0,0.0,5.0
0.0929875373840332,RB_ENTRY,0.0,0.0,5.0
0.10972142219543457,RB_ENTRY,0.0,0.0,5.0
0.12738394737243652,RB_ENTRY,0.0,0.0,5.0
0.1456162929534912,RB_ENTRY,0.0,0.0,5.0
0.16134214401245117,RB_ENTRY,0.0,0.0,5.0
0.1801290512084961,RB_ENTRY,0.0,0.0,5.0
0.199537992477417,RB_ENTRY,0.0,0.0,5.0
0.21782279014587402,RB_ENTRY,0.0,0.0,5.0
0.23981189727783203,RB_ENTRY,0.0,0.0,5.0
0.26020026206970215,RB_ENTRY,0.0,0.0,5.0
0.27651238441467285,RB_ENTRY,0.0,0.0,5.0
0.2969474792480469,RB_ENTRY,0.0,0.0,5.0
0.3133530616760254,RB_ENTRY,0.0,0.0,5.0
0.3284320831298828,RB_ENTRY,0.0,0.0,5.0
0.3440876007080078,RB_ENTRY,0.0,0.0,5.0
0.3592407703399658,RB_ENTRY,0.0,0.0,5.0
0.37532711029052734,RB_ENTRY,0.0,0.0,5.0
0.3901479244232178,RB_ENTRY,0.0,0.0,5.0
0.4051823616027832,RB_ENTRY,0.0,0.0,5.0
0.4201176166534424,RB_ENTRY,0.0,0.0,5.0
0.43532848358154297,RB_ENTRY,0.0,0.0,5.0
0.4500916004180908,RB_ENTRY,0.0,0.0,5.0
0.4649684429168701,RB_ENTRY,0.0,0.0,5.0
0.4801054000854492,RB_ENTRY,0.0,0.0,5.0
0.4958322048187256,RB_ENTRY,0.0,0.0,5.0
0.5105981826782227,RB_ENTRY,0.0,0.0,5.0
0.5257036685943604,RB_ENTRY,0.0,0.0,5.0
0.5430412292480469,RB_ENTRY,0.0,0.0,5.0
0.559973955154419,RB_ENTRY,0.0,0.0,5.0
0.5747385025024414,RB_ENTRY,0.0,0.0,5.0
0.5906796455383301,RB_ENTRY,0.0,0.0,5.0
0.6086311340332031,RB_ENTRY,0.0,0.0,5.0
0.624417781829834,RB_ENTRY,0.0,0.0,5.0
0.6396665573120117,RB_ENTRY,0.0,0.0,5.0
0.654465913772583,RB_ENTRY,0.0,0.0,5.0
0.669572114944458,RB_ENTRY,0.0,0.0,5.0
0.6847958564758301,RB_ENTRY,0.0,0.0,5.0
0.7003889083862305,RB_ENTRY,0.0,0.0,5.0
0.7150812149047852,RB_ENTRY,0.0,0.0,5.0
0.731224536895752,RB_ENTRY,0.0,0.0,5.0
0.7476263046264648,RB_ENTRY,0.0,0.0,5.0
0.7635533809661865,RB_ENTRY,0.0,0.0,5.0
0.7782461643218994,RB_ENTRY,0.0,0.0,5.0
0.7940971851348877,RB_ENTRY,0.0,0.0,5.0
0.8099856376647949,RB_ENTRY,0.0,0.0,5.0
0.8260762691497803,RB_ENTRY,0.0,0.0,5.0
0.8414084911346436,RB_ENTRY,0.0,0.0,5.0
0.8568518161773682,RB_ENTRY,0.0,0.0,5.0
0.8724863529205322,RB_ENTRY,-4.554737224652296,3.7883023653736583,3.295263935581854
0.8882527351379395,RB_ENTRY,-11.430239946327493,8.05744319033895,1.374150564347473
0.9021182060241699,RB_ENTRY,-17.571536794216325,9.162876622958938,1
0.9170699119567871,RB_ENTRY,-19.63916614619248,9.535049906314647,1
0.9314405918121338,RB_ENTRY,-29.007655236260092,11.356292184735079,1
0.9468631744384766,RB_ENTRY,-43.00010083577236,14.481983287018759,1
0.9610302448272705,RB_ENTRY,-45.567957318841984,15.07856504180072,1
0.9759750366210938,RB_ENTRY,-46.031814720526214,15.187090917828108,1
0.9907534122467041,RB_ENTRY,-46.54272091367907,15.306893438400042,1
1.0058536529541016,RB_ENTRY,-47.066410605161636,15.429986140569305,1
1.0200676918029785,RB_ENTRY,-47.717719733790375,15.58348891024431,1
1.0346815586090088,RB_ENTRY,-47.81044304767066,15.605379513079098,1
1.0490176677703857,RB_ENTRY,-46.55421754684786,15.309592529949018,1
1.0642335414886475,RB_ENTRY,-45.54936498426326,15.074219950850171,1
1.082939863204956,RB_ENTRY,-44.132568769390076,14.74420809609234,1
1.0970137119293213,RB_ENTRY,-40.791134677378494,13.974479348841069,1
1.112276315689087,RB_ENTRY,-34.43495740153749,12.543563437856344,1
1.127345323562622,RB_ENTRY,-26.422455416198353,10.80194194540793,1
1.142932415008545,RB_ENTRY,-24.772440613086218,10.459039310355518,1
1.1569404602050781,RB_ENTRY,-21.197748669566103,9.815594760521899,1
1.176910400390625,RB_ENTRY,-12.160194893317584,8.188835080797165,1.3150242136412755
1.1923048496246338,RB_ENTRY,-6.113274697300133,5.258678198646909,2.6335948106088907
1.2094783782958984,RB_ENTRY,-2.035447300737816,1.5839826122163583,4.287207824502639
1.2261743545532227,RB_ENTRY,0.0,0.0,5.0
1.2439355850219727,RB_ENTRY,0.0,0.0,5.0
1.2635498046875,RB_ENTRY,0.0,0.0,5.0
1.2809851169586182,RB_ENTRY,0.0,0.0,5.0
1.3012022972106934,RB_ENTRY,0.0,0.0,5.0
1.3170139789581299,RB_ENTRY,-7.142647216189372,5.987087206936188,2.3058107568787154
1.3324058055877686,RB_ENTRY,-24.080908047971775,10.33456344863492,1
1.346928596496582,RB_ENTRY,-37.45466043613453,13.217924708195337,1
1.36277437210083,RB_ENTRY,-44.16928490765651,14.75273295925964,1
1.378861665725708,RB_ENTRY,-47.46002102856795,15.522698821628126,1
1.3987765312194824,RB_ENTRY,-49.555831683809224,16.01917239075478,1
1.4131059646606445,RB_ENTRY,-51.05607603654187,16.377476394876513,1
1.4287681579589844,RB_ENTRY,-50.818632656470676,16.320605774658425,1
1.4437086582183838,RB_ENTRY,-52.28569692821515,16.672959899021045,1
1.457801342010498,RB_ENTRY,-53.79860374428057,17.03875886383019,1
1.4722206592559814,RB_ENTRY,-53.7468000440696,17.02619260621853,1
1.4869542121887207,RB_ENTRY,-52.818892023408644,16.801596669792367,1
1.5021045207977295,RB_ENTRY,-52.75573077823115,16.78634257875406,1
1.5162394046783447,RB_ENTRY,-52.617660056107745,16.753012081233145,1
1.5312778949737549,RB_ENTRY,-52.032434487694836,16.61196625188647,1
1.5460903644561768,RB_ENTRY,-52.3451095313098,16.68727837412286,1
1.5619759559631348,RB_ENTRY,-52.01780582107499,16.608445320105428,1
1.5776481628417969,RB_ENTRY,-51.30172324368207,16.43637601465587,1
1.5918571949005127,RB_ENTRY,-50.8353712893495,16.324612888913034,1
1.6067683696746826,RB_ENTRY,-50.990394004320336,16.361738645383646,1
1.622978925704956,RB_ENTRY,-50.114094551858074,16.1522185801042,1
1.6375384330749512,RB_ENTRY,-48.674651841569634,15.80985299999453,1
1.6512792110443115,RB_ENTRY,-48.59446090345616,15.790845717156328,1
1.665639877319336,RB_ENTRY,-48.656078675119886,15.805450071260925,1
1.6802639961242676,RB_ENTRY,-48.332700462939314,15.728850199794019,1
1.695802927017212,RB_ENTRY,-47.39660953689585,15.507751301177487,1
1.7095437049865723,RB_ENTRY,-46.5960709319671,15.319419753148258,1
1.7234442234039307,RB_ENTRY,-46.939586244495445,15.400149030783801,1
1.7404811382293701,RB_ENTRY,-47.47759988334801,15.526843323446684,1
1.7561821937561035,RB_ENTRY,-46.63999038767074,15.32973412634074,1
1.775439977645874,RB_ENTRY,-45.1154373959082,14.972915652914082,1
1.7928287982940674,RB_ENTRY,-43.30852575654458,14.553262339813331,1
1.8071250915527344,RB_ENTRY,-42.00018236419646,14.251601918252158,1
1.820831537246704,RB_ENTRY,-40.10017696906222,13.816815714985037,1
1.8355083465576172,RB_ENTRY,-36.42121651508306,12.986027153749646,1
1.848966121673584,RB_ENTRY,-33.035570766467885,12.23439123178113,1
1.863194227218628,RB_ENTRY,-30.3658920896737,11.650434287841719,1
1.8773152828216553,RB_ENTRY,-33.11122712062721,12.251052218929951,1
1.8935825824737549,RB_ENTRY,-39.769023100181386,13.741435369088554,1
1.909078598022461,RB_ENTRY,-45.2351422145322,15.000841507812428,1
1.9462215900421143,RB_ENTRY,-48.07082630358789,15.666901797427215,1
1.9653687477111816,RB_ENTRY,-48.80065509465325,15.83973299130387,1
1.9787852764129639,RB_ENTRY,-49.58531284421063,16.02618997468031,1
1.9924280643463135,RB_ENTRY,-50.70313304021285,16.292964203969774,1
2.0065360069274902,RB_ENTRY,-51.27964961246073,16.431080684262447,1
2.022411346435547,RB_ENTRY,-51.26580029387061,16.427758585295482,1
2.0366296768188477,RB_ENTRY,-51.72733383079586,16.538580307012836,1
2.0506041049957275,RB_ENTRY,-48.14552995633885,15.684565986523946,1
2.0644264221191406,RB_ENTRY,-49.76004500639142,16.06780182635979,1
2.07875919342041,RB_ENTRY,-55.769526983737094,17.519007404093973,1
2.095081090927124,RB_ENTRY,-55.414928571429485,17.432294048060122,1
2.1081008911132812,RB_ENTRY,-55.233157680545844,17.387896514037287,1
2.1215388774871826,RB_ENTRY,-57.38655419910669,17.916156215272572,1
2.1353671550750732,RB_ENTRY,-63.70238525677,19.494406779071117,1
2.2208402156829834,RB_ENTRY,-64.02094491170257,19.575152285398243,1
2.2351369857788086,RB_ENTRY,-66.53468390207298,20.2161558273848,1
2.248560667037964,RB_ENTRY,-76.30611413925666,22.772694508410815,1
2.2629265785217285,RB_ENTRY,-80.26093831169067,23.836724956590356,1
2.2770934104919434,RB_ENTRY,-82.08920542494408,24.334322730443464,1
