time_s,state,error,steer,speed
1.0409021377563477,R,0.0,0.0,20.0
1.0550081729888916,R,0.0,0.0,20.0
1.0678014755249023,R,0.0,0.0,20.0
1.082312822341919,R,0.0,0.0,20.0
1.0976877212524414,R,0.0,0.0,20.0
1.1123714447021484,R,0.0,0.0,20.0
1.1283409595489502,R,0.0,0.0,20.0
1.142970323562622,R,0.0,0.0,20.0
1.1624255180358887,R,0.0,0.0,20.0
1.17716646194458,R,0.0,0.0,20.0
1.1937127113342285,R,0.0,0.0,20.0
1.2080237865447998,R,0.0,0.0,20.0
1.220120906829834,R,0.0,0.0,20.0
1.2342636585235596,R,0.0,0.0,20.0
1.2465951442718506,R,0.0,0.0,20.0
1.2603638172149658,R,0.0,0.0,20.0
1.2727925777435303,R,0.0,0.0,20.0
1.286484718322754,R,0.0,0.0,20.0
1.2991971969604492,R,0.0,0.0,20.0
1.3126184940338135,R,0.0,0.0,20.0
1.3258888721466064,R,0.0,0.0,20.0
1.3388280868530273,R,0.0,0.0,20.0
1.3524117469787598,R,0.0,0.0,20.0
1.366821527481079,R,0.0,0.0,20.0
1.3788731098175049,R,0.0,0.0,20.0
1.3922960758209229,R,0.0,0.0,20.0
1.4049654006958008,R,0.0,0.0,20.0
1.4186155796051025,R,0.0,0.0,20.0
1.4311084747314453,R,0.0,0.0,20.0
1.4446451663970947,R,0.0,0.0,20.0
1.4571168422698975,R,0.0,0.0,20.0
1.4704945087432861,R,0.0,0.0,20.0
1.4832274913787842,R,0.0,0.0,20.0
1.4966166019439697,R,0.0,0.0,20.0
1.509181261062622,R,0.0,0.0,20.0
1.522587537765503,R,0.0,0.0,20.0
1.53558349609375,R,0.0,0.0,20.0
1.5486526489257812,R,0.0,0.0,20.0
1.5615510940551758,R,0.0,0.0,20.0
1.5746138095855713,R,0.0,0.0,20.0
1.5875754356384277,R,0.0,0.0,20.0
1.6006920337677002,R,0.0,0.0,20.0
1.6135761737823486,R,0.0,0.0,20.0
1.6266918182373047,R,0.0,0.0,20.0
1.639604091644287,R,0.0,0.0,20.0
1.6526906490325928,R,0.0,0.0,20.0
1.6654090881347656,R,0.0,0.0,20.0
1.6784474849700928,R,0.0,0.0,20.0
1.691298484802246,R,0.0,0.0,20.0
1.7042739391326904,R,0.0,0.0,20.0
1.7173411846160889,R,0.0,0.0,20.0
1.7303519248962402,R,0.0,0.0,20.0
1.7432124614715576,R,0.0,0.0,20.0
1.7562003135681152,R,0.0,0.0,20.0
1.7693407535552979,R,0.0,0.0,20.0
1.7821214199066162,R,0.0,0.0,20.0
1.7953143119812012,R,0.0,0.0,20.0
1.8082551956176758,R,0.0,0.0,20.0
1.8214893341064453,R,0.0,0.0,20.0
1.834925889968872,R,0.0,0.0,20.0
1.8475275039672852,R,0.0,0.0,20.0
1.8621454238891602,R,0.0,0.0,20.0
1.8785347938537598,R,0.0,0.0,20.0
1.8972268104553223,R,0.0,0.0,20.0
1.9141871929168701,R,0.0,0.0,20.0
1.9302654266357422,R,0.0,0.0,20.0
1.9451487064361572,R,0.0,0.0,20.0
1.9584040641784668,R,0.0,0.0,20.0
1.9714970588684082,R,0.0,0.0,20.0
1.9846446514129639,R,0.0,0.0,20.0
1.9971613883972168,R,0.0,0.0,20.0
2.010249376296997,R,0.0,0.0,20.0
2.0231783390045166,R,0.0,0.0,20.0
2.0358972549438477,R,0.0,0.0,20.0
2.0489768981933594,R,20.0,-17.159385407041004,8
2.0617482662200928,R,40.0,-22.545823409545534,8
2.074492931365967,R,60.0,-27.528725263236502,8
2.0873706340789795,R,80.0,-30,8
2.1001837253570557,R,100.0,-30,8
2.113192319869995,R,100.0,-25.0,8
2.125617742538452,R,100.0,-25.0,8
2.1387369632720947,R,100.0,-25.0,8
2.151287317276001,R,100.0,-25.0,8
2.1642279624938965,R,100.0,-25.0,8
2.1770167350769043,R,100.0,-25.0,8
2.1898581981658936,R,100.0,-25.0,8
2.2046923637390137,R,100.0,-25.0,8
2.219197988510132,R,100.0,-25.0,8
2.2330715656280518,R,100.0,-25.0,8
2.246981620788574,R,100.0,-25.0,8
2.2598512172698975,R,100.0,-25.0,8
2.2717278003692627,R,100.0,-25.0,8
2.2835140228271484,R,99.37455258582833,-24.419161846859595,8
2.295527696609497,R,96.42512356702123,-22.11332073527721,8
2.3076107501983643,R,90.15455173996403,-18.445862818336213,8
2.3195388317108154,R,80.59241122742151,-13.733239988162666,8
2.3329029083251953,R,70.2338935788275,-11.357439049903977,17.160640237524007
2.3467330932617188,R,60.62559238898742,-9.601015237026843,17.59974619074329
2.359768867492676,R,53.007138745139386,-8.575345261111952,17.856163684722013
2.372581958770752,R,48.92375184481101,-9.680716879125596,17.5798207802186
2.386051893234253,R,45.209546078112524,-9.085988425402359,17.72850289364941
2.400223970413208,R,37.3643566265585,-4.9262959257327035,18.768426018566824
